,season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
10,2020,DET,REG,16,374,582,4397,27,13,42,-293,2,1,4981,1887,221,30.90635593178435,-1.071490511775441,2,367,1499,17,5,5,96,-38.87968652914037,0,374,562,4397,27,1,0,4981,1884,221,107.38170392574594,2,1,666,57,353,53,216,15,24.0,195.0,56,7,65,51,0,2,1,19,4,6,5,5,0,95,860,70,17,217,34,845,21,28,7,0,59,0.75,0,4,7,4,6,0,0,0,0,3,4,0,27;32;44;37;24;35;39;31;41;50;51;49;23;45;53;37;59;29;32;53;54,55;57;57;46;48;46;51,,845,360,0,38,41,3,0,0.926829268292683,2,2,0,0,39;59
11,2020,GB,REG,16,372,526,4299,48,5,21,-193,2,1,4135,2248,217,184.19043211778282,7.1855550427398756,0,443,2118,16,4,1,117,23.13913004385495,2,372,501,4299,48,3,2,4135,2248,217,226.37064989186314,0,0,612,55,321,53,252,12,41.0,254.0,80,11,98,74,1,1,1,0,3,6,7,7,1,84,684,61,11,53,33,623,16,16,0,0,57,1.0,1,1,5,5,4,0,0,0,0,0,0,0,31;43;43;35;52;33;49;48;39;19;53;39;26;40;57;51,,,658,0,0,59,63,4,0,0.9365079365079365,0,0,0,0,
12,2020,HOU,REG,16,383,546,4843,33,7,50,-305,4,2,4867,1973,224,129.8895435921528,6.515895281519208,1,344,1466,10,7,4,87,-24.381641917861998,0,383,525,4843,33,6,3,4867,1973,224,214.9486918350578,1,0,656,80,370,59,261,9,33.0,217.0,80,3,19,50,1,3,0,0,6,9,6,6,0,80,619,66,20,158,36,722,27,31,4,0,54,0.8709677419354839,0,8,9,6,4,0,0,0,0,2,2,0,44;35;45;50;28;25;36;33;46;38;38;29;54;30;36;46;42;26;52;34;23;31;21;24;43;28;51,51;41;46;53,,988,191,0,37,40,3,0,0.925,0,0,0,0,
13,2020,IND,REG,16,371,552,4186,24,11,21,-133,2,1,3966,2244,201,95.44928304095703,0.1081188204132508,1,459,1996,20,1,1,129,-18.38779508490689,2,371,535,4186,24,3,2,3966,2244,201,130.5769815941103,1,2,639,105,257,64,256,14,40.0,261.0,81,15,266,78,4,3,3,6,2,2,10,10,0,94,899,50,31,312,43,1111,32,37,5,0,53,0.8648648648648649,0,10,12,9,1,0,0,0,1,2,2,0,38;25;28;38;38;44;42;41;21;30;44;30;32;37;25;40;43;24;43;37;32;43;39;42;25;20;35;35;53;28;22;24,30;41;50;56;49,,1098,226,0,43,45,2,0,0.9555555555555556,1,1,0,0,39
14,2020,JAX,REG,16,387,616,3955,25,16,44,-256,8,6,4858,1696,206,-42.39578962955759,-0.6967731113107796,2,337,1519,9,3,1,83,-12.23415569850166,1,387,585,3955,25,2,1,4858,1696,206,61.37839246448296,2,2,675,45,355,51,169,12,18.0,91.0,77,12,200,60,1,2,0,16,5,6,5,5,0,107,1071,64,18,205,30,614,18,25,6,1,59,0.72,0,4,6,2,6,0,0,1,1,2,1,1,50;46;35;32;20;50;30;31;59;30;52;31;41;54;24;22;53;26,48;24;49;32;54;62,53,686,269,53,24,28,4,0,0.8571428571428571,0,0,0,0,
15,2020,KC,REG,16,420,630,5005,40,7,24,-151,3,2,5103,2455,256,201.9331460420896,2.834331438116083,3,403,1799,13,5,1,117,-0.9443257370229565,0,420,611,5005,40,7,5,5103,2455,256,239.7997622961871,3,2,642,16,294,41,219,13,32.0,189.0,99,16,259,64,2,6,1,27,6,10,6,6,0,105,919,39,28,163,25,646,25,27,2,0,58,0.9259259259259259,2,7,9,3,4,0,0,0,0,2,0,0,29;19;58;30;58;23;39;32;37;30;40;31;26;39;55;19;29;35;24;23;31;48;46;22;53,42;48,,876,90,0,48,54,5,1,0.8888888888888888,1,1,0,0,58
16,2020,LA,REG,16,392,590,4183,20,14,25,-169,5,3,3937,2245,206,22.541855432289506,0.47873124427218455,1,473,2018,19,4,3,129,-37.192486342650945,0,392,562,4183,20,4,2,3937,2245,206,88.70448774887454,1,0,611,50,342,65,361,12,53.0,350.0,102,14,266,68,3,4,1,3,7,10,8,8,1,71,655,71,34,235,25,516,24,30,5,1,51,0.8,0,6,10,7,1,0,0,1,1,2,1,0,35;31;30;30;32;28;42;22;23;23;38;40;48;41;39;35;45;42;44;51;33;28;34;27,29;53;48;44;37,48,841,211,48,38,42,2,2,0.9047619047619048,0,0,0,0,
17,2020,LAC,REG,16,413,627,4548,31,10,34,-219,3,1,4718,2304,226,89.72661071633948,-0.16673037541478433,2,466,1784,12,8,2,116,-58.93092457289428,0,413,611,4548,31,3,2,4718,2304,226,142.2127545479422,2,0,619,44,336,51,193,6,27.0,137.0,85,12,217,54,2,1,1,0,9,11,7,7,0,85,710,66,18,100,42,924,24,33,8,1,53,0.7272727272727273,0,8,6,8,2,0,0,0,0,5,3,0,24;43;22;41;23;41;53;35;35;52;47;33;45;29;44;23;27;35;43;22;37;43;25;37,50;47;50;48;48;46;47;51,58,859,387,58,36,39,3,0,0.9230769230769231,1,1,0,0,43
18,2020,LV,REG,16,369,551,4383,28,10,28,-166,8,7,4492,2056,206,68.3464581011265,2.197925307668646,1,457,1916,20,9,4,124,-7.604624947761251,0,369,523,4383,28,4,4,4492,2056,206,140.96650951420932,1,0,639,43,301,50,177,8,21.0,129.0,77,10,156,74,0,1,0,32,6,8,5,5,0,98,856,63,23,265,22,418,33,35,2,0,54,0.9428571428571428,0,18,8,3,4,0,0,0,0,2,0,0,20;54;28;54;29;25;54;39;25;38;43;42;36;29;33;24;31;24;52;22;35;29;24;48;25;23;23;23;23;38;20;22;33,41;41,,1068,82,0,45,47,2,0,0.9574468085106383,0,0,0,0,
19,2020,MIA,REG,16,370,559,3937,24,13,34,-201,2,1,4272,1655,207,36.19270213042737,0.9758768422730009,3,428,1688,15,5,4,104,-33.93915665996371,1,370,547,3937,24,3,1,4272,1654,207,90.82135924528795,3,1,592,57,343,62,343,16,41.0,349.0,99,18,146,76,0,4,0,0,9,9,10,10,2,74,635,66,32,354,12,215,36,39,3,0,56,0.9230769230769231,1,8,7,12,8,0,0,0,0,2,1,0,46;52;45;30;41;29;45;43;29;26;50;29;31;49;24;56;50;50;35;49;41;53;54;51;25;48;23;19;31;44;37;39;22;44;49;32,47;45;52,,1421,144,0,36,36,0,0,1.0,1,1,0,0,44
20,2020,MIN,REG,16,349,516,4265,35,13,39,-256,8,4,4103,1936,212,93.0604228925342,4.5845363404332975,5,468,2283,20,5,3,142,9.039150240107752,3,349,485,4265,35,4,2,4103,1936,212,177.58225040136998,5,0,630,44,400,45,181,11,23.0,126.0,70,15,65,56,0,5,1,10,9,11,7,7,0,82,650,61,16,69,33,722,15,22,7,0,53,0.6818181818181818,0,6,3,4,2,0,0,0,1,3,3,0,35;21;41;31;52;46;37;43;53;25;48;23;24;22;23,49;55;51;36;54;46;46,,524,337,0,37,43,6,0,0.8604651162790697,1,1,0,0,23
21,2020,NE,REG,16,283,440,3124,12,14,37,-234,2,1,2995,1534,159,-22.72856667306027,-1.5958259041820253,1,502,2346,20,8,1,149,28.792814093263566,0,283,420,3124,12,6,3,2995,1534,159,37.944645937317,1,2,573,123,349,38,169,5,24.0,165.0,65,18,162,52,1,1,0,44,12,16,4,4,1,62,534,55,23,357,31,717,26,28,2,0,51,0.9285714285714286,0,6,7,11,2,0,0,0,0,1,1,0,25;33;23;32;43;41;38;40;41;43;33;45;29;51;20;45;36;22;50;32;29;45;36;45;42;45,45;51,,964,96,0,30,33,3,0,0.9090909090909091,2,2,0,0,51;50
22,2020,NO,REG,16,370,522,3945,28,8,29,-187,8,4,3255,1911,200,72.87543420653593,2.625393861626077,0,494,2265,30,9,3,152,19.227062438173263,0,370,508,3945,28,4,1,3255,1911,200,140.97064225262966,0,0,609,15,279,74,341,7,44.0,284.0,113,18,196,84,1,3,1,0,15,17,8,8,0,98,1005,71,39,399,30,761,23,28,5,0,53,0.8214285714285714,0,5,10,7,1,0,0,1,0,2,2,0,29;21;31;45;35;34;48;53;36;41;43;38;27;39;35;36;49;23;22;40;30;33;48,27;53;40;45;57,,836,222,0,57,58,1,0,0.9827586206896551,1,1,0,0,35
23,2020,NYG,REG,16,321,517,3336,12,11,50,-310,9,5,3991,1264,178,-33.641271104374994,-2.1434621423482896,2,399,1768,13,5,3,93,-20.365699570535945,0,321,500,3336,12,3,2,3991,1264,178,56.004911003623654,2,0,639,62,404,63,339,14,40.0,323.0,108,11,101,75,1,0,0,0,7,8,11,11,1,81,634,62,20,228,36,788,31,32,1,0,55,0.96875,0,4,13,9,5,0,0,0,0,0,1,0,21;39;37;52;42;47;35;37;27;55;50;54;28;33;20;33;38;48;42;35;44;49;40;39;32;48;37;39;31;42;50,57,,1224,57,0,21,23,2,0,0.9130434782608695,0,0,0,0,
24,2020,NYJ,REG,16,292,499,3115,16,14,43,-319,4,2,4246,1513,146,-84.098955876174,-1.8896606873487551,1,406,1683,9,2,1,96,-42.63800344243854,0,292,463,3115,16,2,2,4246,1516,146,11.709283076817837,1,0,659,70,380,59,250,17,31.0,186.0,84,10,134,67,1,0,1,25,2,3,9,9,0,101,952,51,10,86,41,811,21,28,5,2,55,0.75,0,6,9,3,3,0,0,1,1,2,1,0,31;41;25;26;38;32;54;36;26;29;39;55;48;35;50;38;45;39;25;21;34,55;29;37;41;43,47;50,767,205,97,20,24,3,1,0.8333333333333334,0,0,0,0,
25,2020,PHI,REG,16,334,598,3728,22,20,65,-401,9,3,5357,1482,178,-92.10532948889656,-4.658188236588463,5,403,2027,16,15,6,121,-9.920413149214117,2,334,561,3728,22,1,0,5357,1482,178,39.6385538945334,5,1,696,45,347,82,351,14,49.0,324.0,115,8,101,43,1,4,1,0,16,19,11,12,2,107,853,66,26,230,31,648,14,19,5,0,54,0.7368421052631579,0,1,6,5,2,0,0,2,0,0,3,0,38;38;33;27;42;54;35;31;40;43;42;52;44;38,53;57;52;29;22,,557,213,0,24,26,2,0,0.9230769230769231,0,0,0,0,
26,2020,PIT,REG,16,428,656,4129,35,11,14,-126,2,0,4657,2071,208,61.94494827584145,-0.9601289623536946,2,373,1351,12,7,2,86,-59.941895376907546,0,428,652,4129,35,8,3,4657,2071,208,78.48776563865844,2,0,628,73,273,93,419,13,56.0,384.0,137,18,169,84,3,3,1,0,12,15,9,9,0,81,691,50,37,356,29,670,23,24,1,0,59,0.9583333333333334,0,6,7,9,1,0,0,0,0,1,0,0,41;36;21;33;26;41;35;38;30;59;43;41;30;45;44;47;25;27;37;25;29;46;46,45,,845,45,0,41,45,3,1,0.9111111111111111,0,0,0,0,
27,2020,SEA,REG,16,388,563,4245,40,13,48,-304,2,2,4834,1841,218,79.01634611379795,6.8700426617148205,1,411,1971,15,6,2,120,8.432180393294864,0,388,537,4245,40,3,1,4834,1841,218,173.00304481108125,1,0,705,27,329,84,323,14,46.0,251.0,109,14,106,80,0,3,3,0,7,12,8,8,0,84,662,69,22,189,28,629,24,24,0,0,61,1.0,0,2,7,13,1,1,0,0,0,0,0,0,42;55;41;44;48;45;44;37;61;39;27;41;44;33;39;31;41;29;43;40;45;49;36;30,,,984,0,0,49,53,4,0,0.9245283018867925,0,0,0,0,
28,2020,SF,REG,16,371,570,4320,25,17,39,-287,9,7,3783,2297,217,36.27114144777499,-1.5973407277561698,1,437,1889,19,5,3,105,-28.998723299960147,0,371,554,4320,25,1,0,3783,2297,217,134.0605487141137,1,0,624,42,306,58,272,13,30.0,199.0,72,12,123,62,1,3,0,0,4,4,8,8,0,85,731,66,25,226,27,520,22,26,4,0,52,0.8461538461538461,0,3,7,10,2,0,0,0,1,1,2,0,52;24;46;52;32;26;37;49;41;32;22;32;40;46;44;42;45;41;31;36;47;33,55;50;41;37,,850,183,0,38,40,1,1,0.95,1,1,0,0,42
29,2020,TB,REG,16,410,626,4776,42,12,22,-150,2,0,5640,1890,238,130.82164800044643,3.0884264104633834,0,369,1519,16,3,1,85,-22.727830446968863,0,410,606,4776,42,5,3,5640,1890,238,167.43098219591502,0,0,644,31,301,84,420,15,48.0,366.0,116,15,171,70,1,0,1,4,6,9,10,10,0,84,715,47,30,176,25,546,28,31,2,1,50,0.9032258064516129,1,10,9,7,1,0,0,0,0,2,0,0,38;33;43;35;26;39;35;46;25;50;29;37;40;43;38;48;23;24;21;40;38;26;19;48;27;29;38;25,44;42,54,963,86,54,52,57,3,2,0.9122807017543859,0,0,0,0,
30,2020,TEN,REG,16,316,485,3826,33,7,25,-173,5,1,4059,1529,203,124.4731282970309,2.3028848262933583,1,521,2690,26,5,2,149,48.01371735157952,3,316,468,3826,33,3,2,4059,1529,203,175.22666090202378,1,1,640,89,347,50,233,12,19.0,154.0,72,15,189,81,0,0,0,0,9,12,8,8,2,86,783,44,23,208,38,767,20,28,6,2,55,0.7142857142857143,0,2,5,6,7,0,0,0,1,4,1,0,25;51;49;39;31;30;51;54;55;51;40;50;40;40;22;49;53;38;47;37,47;42;37;45;53;44,44;27,852,268,71,51,53,2,0,0.9622641509433962,2,2,0,0,25;37
31,2020,WAS,REG,16,389,601,3796,16,16,50,-331,7,4,3711,2189,184,-63.73505710955179,-1.3329272747248568,0,400,1611,18,3,0,110,-2.6688049121329174,0,389,573,3796,16,7,4,3711,2187,184,46.28036060947315,0,0,619,26,342,73,373,14,46.0,314.0,97,16,136,66,2,7,1,0,12,14,7,7,1,87,697,54,31,176,31,645,27,34,7,0,51,0.7941176470588235,0,5,7,13,2,0,0,0,1,4,2,0,38;40;24;43;48;35;28;30;48;44;38;41;32;50;23;36;49;45;45;51;31;21;48;48;26;42;42,48;54;47;44;43;38;53,,1046,327,0,30,32,2,0,0.9375,0,0,0,0,
