,season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
10,2015,DET,REG,16,420,632,4463,33,14,44,-251,2,2,4132,2495,237,24.723327870647523,-0.1959041767181691,0,354,1335,7,7,3,73,-38.177854502908836,0,420,622,4463,33,3,3,4132,2495,237,92.9593477634697,0,0,737,36,214,94,368,17,43.0,279.0,104,9,103,62,1,3,2,0,6,7,9,9,1,104,930,57,30,209,44,1220,22,24,2,0,59,0.9166666666666666,0,3,8,6,5,0,0,0,1,0,1,0,26;41;40;39;32;27;52;35;49;51;29;41;51;48;51;34;42;36;38;37;34;59,38;54,,892,92,0,36,39,2,1,0.9230769230769231,1,1,0,0,27
11,2015,GB,REG,16,348,573,3825,31,8,47,-322,8,4,4633,1952,173,-7.410608368179486,-1.060299498709381,4,436,1850,8,8,4,103,-24.836679081330516,0,348,565,3825,31,4,1,4633,1952,173,90.02135347406777,4,0,705,36,224,79,346,12,43.0,256.0,95,16,198,72,2,4,0,0,13,15,6,6,1,105,906,67,31,167,36,881,24,28,3,1,56,0.8571428571428571,1,7,4,8,4,0,0,0,0,2,1,0,37;54;18;44;21;44;31;35;23;28;56;44;42;47;40;42;52;22;50;24;21;33;28;43,44;52;41,49,879,137,49,36,36,0,0,1.0,0,1,1,0,52
12,2015,HOU,REG,16,358,619,4079,29,12,36,-246,9,4,5939,1356,210,5.543261859931349,-4.246827663932638,1,472,1731,7,5,2,92,-58.25913614032939,1,358,614,4079,29,3,2,5939,1356,210,68.75433389179557,1,0,619,67,309,78,358,12,45.0,311.0,106,14,180,90,2,4,0,0,14,14,11,11,1,107,910,63,52,377,18,430,23,27,4,0,51,0.8518518518518519,1,6,8,6,2,0,0,0,0,1,3,0,34;47;43;39;19;36;49;41;38;24;22;20;34;37;45;22;46;32;22;36;29;51;51,43;53;56;50,,817,202,0,32,36,4,0,0.8888888888888888,0,0,0,0,
13,2015,IND,REG,16,355,619,3928,26,19,37,-224,5,2,5285,1647,195,-24.842735584531123,-4.196501550394178,1,396,1438,6,6,5,84,-77.46362533454878,0,355,604,3928,26,2,1,5285,1647,195,50.816723382058186,1,0,652,30,328,72,342,13,35.0,251.0,85,17,196,77,4,4,1,0,7,8,8,8,1,108,931,55,39,268,43,1047,25,27,2,0,55,0.9259259259259259,0,7,6,8,4,0,0,1,0,0,1,0,54;32;27;48;42;47;34;24;50;43;55;43;49;27;26;44;35;25;21;32;29;38;49;52;35,52;29,,961,81,0,32,35,2,1,0.9142857142857143,2,2,0,0,27;43
14,2015,JAX,REG,16,355,607,4428,35,18,51,-320,9,3,5586,1841,215,2.1673543335658207,-3.0107058770644683,1,354,1473,5,9,4,79,-64.88090929418895,0,355,601,4428,35,2,1,5586,1841,215,91.69773346088503,1,1,748,21,249,82,323,14,36.0,237.0,76,9,120,73,1,5,0,0,13,17,9,9,2,105,880,64,31,361,31,721,26,30,3,1,58,0.8666666666666667,0,9,8,6,3,0,0,0,0,2,1,0,22;27;58;28;40;20;32;31;45;39;35;21;45;53;31;32;20;36;22;51;27;28;46;42;43;34,44;53;48,26,908,145,26,32,39,7,0,0.8205128205128205,1,1,0,0,53
15,2015,KC,REG,16,310,473,3493,20,7,46,-238,2,0,3167,1933,155,27.513570398516272,-0.0839852198926213,2,436,2044,19,5,2,122,5.571381168478954,0,310,463,3493,20,5,4,3167,1936,155,83.17123019769697,2,0,710,33,165,77,325,13,47.0,290.0,86,22,477,93,4,4,1,0,7,8,7,7,2,104,878,66,45,355,35,791,30,37,6,1,53,0.8108108108108109,0,7,10,9,4,0,0,0,0,2,3,1,27;48;35;22;40;51;34;40;29;51;35;48;30;22;27;33;48;49;34;33;50;28;24;49;38;37;40;53;32;40,51;66;54;48;54;46,27,1127,319,27,39,41,2,0,0.9512195121951219,0,1,1,0,66
16,2015,LA,REG,16,273,473,2931,11,11,18,-126,4,2,3806,1565,126,-84.26526021480669,-6.166951644879121,1,429,1956,16,11,5,96,-58.5425000428937,0,273,468,2931,11,3,2,3806,1565,126,-52.68063461810033,1,1,745,24,330,97,348,20,41.0,236.0,116,13,182,71,1,3,1,0,11,14,13,13,2,122,1007,54,39,300,34,830,21,31,7,3,61,0.6774193548387096,1,2,10,5,2,1,0,0,1,1,3,2,33;37;52;49;27;30;42;39;38;61;35;45;53;26;38;35;19;42;33;32;44,53;63;63;35;48;52;52,50;40;48,810,366,138,27,29,1,1,0.9310344827586207,0,0,0,0,
17,2015,LAC,REG,16,442,667,4855,30,13,40,-264,2,2,4838,2629,232,74.24617151116739,2.9861972325650163,2,393,1358,4,7,4,82,-76.27448869421747,0,442,659,4855,30,7,3,4838,2622,232,133.48399766532722,2,0,634,117,211,67,303,11,32.0,222.0,75,11,152,62,1,3,0,0,6,8,9,9,0,117,942,78,20,84,28,583,26,32,6,0,54,0.8125,0,4,7,11,4,0,0,0,0,5,0,1,32;25;40;32;46;45;34;40;54;36;32;40;44;42;49;31;22;52;28;51;30;28;47;45;50;42,47;60;48;42;48;48,,1017,293,0,28,32,3,1,0.875,1,1,0,0,34
18,2015,LV,REG,16,373,605,4129,34,14,33,-250,5,2,4743,1849,194,-9.781290429274977,-2.594803429879682,1,370,1457,7,7,3,80,-41.62655356005948,0,373,601,4129,34,5,1,4743,1849,194,52.29298795661373,1,0,758,40,198,82,307,14,38.0,211.0,78,14,73,90,1,3,2,12,12,14,11,11,0,139,1102,50,42,272,53,1268,21,26,4,1,56,0.8076923076923077,0,7,5,5,4,0,0,0,0,3,1,0,23;46;48;23;35;29;41;50;29;32;31;52;47;48;56;24;23;30;50;31;29,40;52;49;43,38,777,184,38,38,39,1,0,0.9743589743589743,0,0,0,0,
19,2015,MIA,REG,16,365,588,4231,24,12,45,-420,8,3,5154,1876,194,0.41032867966605213,0.9999737451285791,1,344,1496,11,4,2,75,-33.000191759396365,1,365,581,4231,24,2,1,5154,1876,194,74.14053651191922,1,1,743,39,273,88,368,8,31.0,225.0,89,13,184,71,3,3,0,0,12,14,3,3,0,134,1090,55,41,424,43,958,13,16,3,0,53,0.8125,1,3,4,4,1,0,0,0,0,2,0,1,22;48;41;30;53;48;42;22;36;33;20;38;19,42;63;46,,452,151,0,33,36,3,0,0.9166666666666666,0,0,0,0,
20,2015,MIN,REG,16,294,454,3246,14,9,45,-318,5,2,3273,1808,154,-5.987777484615307,2.7522371534038994,0,474,2211,18,9,4,117,3.7961292948308163,1,294,443,3246,14,4,1,3273,1808,154,63.339620748394154,0,3,698,100,186,69,318,11,43.0,283.0,111,13,215,65,2,3,0,44,10,11,9,9,1,88,797,56,34,311,42,1190,34,39,4,1,54,0.8717948717948718,0,9,13,6,6,0,0,0,1,1,2,0,37;28;23;24;38;33;24;45;45;37;53;51;35;22;43;48;36;34;40;20;38;34;29;39;44;54;53;32;52;22;53;27;39;32,44;38;53;51,39,1264,186,39,33,37,4,0,0.8918918918918919,2,2,0,0,36;40
21,2015,NE,REG,16,404,629,4812,36,7,38,-225,5,2,4935,2444,229,127.55207590305136,-0.330051691390765,0,383,1404,14,2,0,87,-12.693780753458833,0,404,624,4812,36,3,2,4935,2444,229,180.36938120401683,0,0,634,69,305,71,378,22,49.0,358.0,94,12,176,85,0,3,1,0,6,6,9,9,2,96,859,58,47,473,25,469,33,36,3,0,57,0.9166666666666666,0,6,11,12,4,0,0,0,0,2,1,0,46;21;50;25;46;20;46;49;57;34;40;35;38;46;24;52;36;21;21;31;54;35;35;47;43;49;43;38;42;32;35;44;34,54;48;46,,1269,148,0,52,52,0,0,1.0,1,1,0,0,54
22,2015,NO,REG,16,460,667,5205,32,12,32,-235,4,2,5208,2535,247,120.20925621110624,2.794833944304137,0,397,1491,16,3,1,100,-31.697809578200744,1,460,663,5205,32,6,4,5208,2538,247,159.3404771848973,0,2,662,33,297,54,266,18,30.0,198.0,64,9,87,69,0,3,0,4,9,9,13,13,1,130,1112,71,32,275,28,605,18,26,6,2,57,0.6923076923076923,0,5,7,3,3,0,0,0,2,2,2,0,37;23;45;33;31;51;29;21;31;50;30;57;23;45;22;37;41;30,42;30;51;48;38;52,46;28,636,261,74,44,46,1,1,0.9565217391304348,2,2,0,0,50;30
23,2015,NYG,REG,16,392,623,4500,36,14,27,-157,6,3,4709,2113,210,62.419861169234444,-0.979986467012545,0,403,1609,5,4,2,82,-46.43590058460178,1,392,615,4500,36,5,2,4709,2113,210,118.07843664806603,0,2,645,214,322,50,218,18,23.0,137.0,84,15,206,87,2,3,1,9,13,15,12,12,2,102,779,62,36,367,39,971,30,32,2,0,53,0.9375,1,6,12,8,3,0,0,0,0,2,0,0,50;40;30;19;38;44;35;36;48;47;22;41;24;47;34;35;35;53;44;37;38;53;29;20;35;35;27;22;30;48,48;48,,1096,96,0,44,45,1,0,0.9777777777777777,0,0,0,0,
24,2015,NYJ,REG,16,362,604,4170,33,16,22,-113,2,2,5545,1889,213,73.83009702011127,-1.259376551720787,0,448,1868,11,7,2,102,-41.214747631782714,0,362,602,4170,33,6,3,5545,1889,213,97.92770285936189,0,0,602,53,321,57,281,15,38.0,270.0,116,18,191,77,0,1,0,0,6,8,12,12,0,96,787,48,49,422,37,771,27,33,6,0,55,0.8181818181818182,0,6,10,9,2,0,0,0,0,5,1,0,34;35;46;53;22;48;35;39;20;30;55;40;38;29;40;41;24;24;31;47;27;42;36;40;30;49;39,48;40;49;53;45;40,,994,275,0,42,43,1,0,0.9767441860465116,1,1,0,0,31
25,2015,PHI,REG,16,405,623,4341,23,18,37,-254,6,2,4245,2255,193,-8.604878421846788,-0.7821611507285026,0,442,1743,15,10,8,117,-42.227795778370506,0,405,620,4341,23,5,2,4245,2255,193,43.964689114762585,0,3,768,40,266,77,325,18,37.0,243.0,83,15,280,82,3,1,1,24,11,17,11,11,1,104,819,52,39,443,27,565,21,26,5,0,53,0.8076923076923077,0,5,9,5,2,0,0,0,2,1,2,0,29;46;30;39;29;26;41;37;39;52;29;24;31;53;37;43;45;41;30;36;34,44;33;50;32;50,,771,209,0,42,44,2,0,0.9545454545454546,0,0,0,0,
26,2015,PIT,REG,16,391,590,4822,26,21,33,-219,2,1,5890,1940,207,67.62887780454476,4.9534116603740275,8,388,1724,16,5,1,93,-11.137923625815361,0,391,584,4822,26,2,2,5890,1940,207,114.5549633785136,8,1,688,76,284,81,397,16,47.0,303.0,96,17,282,81,2,4,0,1,9,9,13,13,0,94,868,63,28,231,29,701,35,42,7,0,51,0.8333333333333334,1,11,9,12,2,0,0,0,0,7,0,0,44;24;21;41;45;36;47;47;48;51;28;24;36;32;34;38;18;24;34;25;44;25;22;29;51;42;42;47;45;31;24;41;34;39;21,44;46;49;41;41;47;48,,1234,316,0,32,34,2,0,0.9411764705882353,0,0,0,0,
27,2015,SEA,REG,16,333,489,4061,34,8,46,-271,3,2,4144,1849,191,129.0088794010115,7.792352004197695,0,500,2268,10,7,4,140,-31.764402398523195,1,333,472,4061,34,3,1,4144,1849,191,216.29127819031544,0,2,602,17,335,71,293,18,37.0,255.0,103,14,205,75,0,3,0,0,6,10,8,8,3,117,1007,50,42,450,34,868,29,31,1,1,54,0.9354838709677419,0,9,7,7,6,0,0,0,0,1,0,0,25;27;35;54;31;21;45;48;51;52;24;30;50;43;49;46;26;24;31;46;33;23;49;27;30;26;52;33;52,40,47,1083,40,47,40,44,2,2,0.9090909090909091,0,0,0,0,
28,2015,SF,REG,16,322,526,3646,16,12,53,-330,3,1,3902,1923,155,-58.14689586175746,-3.3693506064869108,1,390,1544,7,8,1,90,-21.80701015430707,0,322,525,3646,16,4,1,3902,1923,155,14.282351771708724,1,0,728,105,253,59,275,5,28.0,196.0,77,9,125,58,1,4,0,18,12,15,3,3,0,113,823,55,30,226,42,993,24,27,1,2,54,0.8888888888888888,0,9,6,6,3,0,0,0,0,1,0,0,30;25;47;33;43;22;53;31;26;42;35;54;26;44;27;25;53;33;44;40;26;28;38;23,45,28;41,848,45,69,20,21,0,1,0.9523809523809523,1,1,0,0,23
29,2015,TB,REG,16,312,535,4042,22,15,27,-190,3,1,5340,1476,201,48.395813801191494,-0.020704103966629552,1,455,2162,12,9,6,108,-29.15192863283919,0,312,525,4042,22,3,2,5340,1476,201,91.54332717255895,1,0,668,113,337,71,312,19,38.0,232.0,87,11,93,66,1,8,0,0,13,17,12,12,2,142,1180,59,29,288,21,506,29,40,11,0,58,0.725,0,10,10,4,5,0,0,1,1,5,4,0,55;35;22;30;58;42;35;45;47;22;45;21;38;23;31;25;28;21;53;52;28;38;30;23;39;53;32;24;39,52;41;33;57;29;43;43;46;54;47;52,,1034,497,0,31,34,3,0,0.9117647058823529,1,1,0,0,31
30,2015,TEN,REG,16,342,551,3893,25,17,54,-390,10,8,4858,1619,195,-61.00959418086284,0.09903922320290384,3,371,1485,10,9,4,71,-52.97720722653666,0,342,543,3893,25,2,2,4858,1619,195,57.44889019034526,3,0,667,11,291,64,290,11,39.0,271.0,71,11,164,58,1,2,0,0,9,11,8,8,1,93,779,67,38,307,33,680,14,16,2,0,51,0.875,0,3,3,7,1,0,0,0,0,0,2,0,38;21;21;41;37;35;44;51;29;45;47;49;49;49,55;53,,556,108,0,29,31,1,1,0.9354838709677419,0,0,0,0,
31,2015,WAS,REG,16,386,555,4294,30,11,27,-199,5,3,4459,1956,210,104.4906205497105,5.5074316075256275,2,429,1566,9,10,4,88,-70.95665420951221,0,386,555,4294,30,7,2,4459,1956,210,151.8160240375367,2,3,591,78,374,57,271,22,37.0,260.0,82,11,181,60,1,3,1,0,10,13,15,15,1,105,827,51,32,153,40,999,26,30,3,1,54,0.8666666666666667,0,7,9,8,2,0,0,0,0,2,1,0,45;46;44;37;20;38;33;28;52;54;30;35;23;35;23;40;22;41;33;45;36;46;47;28;27;33,46;53;43,51,941,142,51,40,41,1,0,0.975609756097561,0,0,0,0,
