season,club_code,week,game_type,depth_team,last_name,first_name,football_name,formation,gsis_id,jersey_number,position,elias_id,depth_position,full_name
2017,ATL,17.0,REG,1,Roberts,Andre,Andre,Special Teams,00-0027691,18,WR,ROB102317,KR,Andre Roberts
2017,ATL,17.0,REG,1,Ryan,Matthew,Matt,Offense,00-0026143,2,QB,RYA238179,QB,Matt Ryan
2017,ATL,17.0,REG,2,Olatoye,Ayodeji,Deji,Defense,00-0030699,30,CB,OLA612618,CB,Deji Olatoye
2017,ATL,17.0,REG,1,Jones,Quintorris,Julio,Offense,00-0027944,80,WR,JON640315,WR,Julio Jones
2017,ATL,17.0,REG,1,Bryant,Steven,Matt,Special Teams,00-0020578,3,K,BRY500226,K,Matt Bryant
2017,ATL,17.0,REG,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,H,Matt Bosher
2017,ATL,17.0,REG,1,Allen,Ricardo,Ricardo,Defense,00-0031181,37,SS,ALL641418,S,Ricardo Allen
2017,ATL,17.0,REG,2,Pasztor,Austin,Austin,Offense,00-0029076,68,G,PAS822673,RT,Austin Pasztor
2017,ATL,17.0,REG,1,Alford,Robert,Robert,Defense,00-0030528,23,CB,ALF657259,CB,Robert Alford
2017,ATL,17.0,REG,1,Neal,Keanu,Keanu,Defense,00-0032382,31,FS,NEA222964,S,Keanu Neal
2017,ATL,17.0,REG,1,Coleman,Derrick,Derrick,Offense,00-0029068,32,FB,COL248659,FB,Derrick Coleman
2017,ATL,17.0,REG,2,Reynolds,LaRoy,LaRoy,Defense,00-0029955,49,OLB,REY431570,LB,LaRoy Reynolds
2017,ATL,17.0,REG,1,Schraeder,Ryan,Ryan,Offense,00-0029786,73,T,SCH492299,RT,Ryan Schraeder
2017,ATL,17.0,REG,1,Jones,Deion,Deion,Defense,00-0032388,45,ILB,JON233279,LB,Deion Jones
2017,ATL,17.0,REG,1,Poe,Dontari,Dontari,Defense,00-0029688,95,DT,POE346076,DT,Dontari Poe
2017,ATL,17.0,REG,1,Upshaw,Courtney,Courtney,Defense,00-0029252,91,DE,UPS271236,DE,Courtney Upshaw
2017,ATL,17.0,REG,1,Hooper,Austin,Austin,Offense,00-0032392,81,TE,HOO570770,TE,Austin Hooper
2017,ATL,17.0,REG,2,Rubin,Ahtyba,Ahtyba,Defense,00-0026330,93,DT,RUB425866,DT,Ahtyba Rubin
2017,ATL,17.0,REG,1,Campbell,De'Vondre,De'Vondre,Defense,00-0032401,59,ILB,CAM227922,LB,De'Vondre Campbell
2017,ATL,17.0,REG,3,Ward,Terron,Terron,Offense,00-0031682,28,RB,WAR275043,RB,Terron Ward
2017,ATL,18.0,REG,1,Alford,Robert,Robert,Defense,00-0030528,23,CB,ALF657259,CB,Robert Alford
2017,ATL,18.0,REG,1,Reed,Brooks,Brooks,Defense,00-0027980,42,OLB,REE154467,DE,Brooks Reed
2017,ATL,18.0,REG,1,Mack,Alex,Alex,Offense,00-0026997,50,C,MAC273212,C,Alex Mack
2017,ATL,18.0,REG,1,Freeman,Devonta,Devonta,Offense,00-0031285,33,RB,FRE174508,RB,Devonta Freeman
2017,ATL,18.0,REG,2,Rubin,Ahtyba,Ahtyba,Defense,00-0026330,93,DT,RUB425866,DT,Ahtyba Rubin
2017,ATL,18.0,REG,1,Trufant,Desmond,Desmond,Defense,00-0030562,10,CB,TRU381665,CB,Desmond Trufant
2017,ATL,18.0,REG,1,Levitre,Andrew,Andy,Offense,00-0027027,67,G,LEV605031,LG,Andy Levitre
2017,ATL,18.0,REG,2,Gabriel,Taylor,Taylor,Special Teams,00-0031228,18,WR,GAB627060,PR,Taylor Gabriel
2017,ATL,18.0,REG,2,Gabriel,Taylor,Taylor,Offense,00-0031228,18,WR,GAB627060,WR,Taylor Gabriel
2017,ATL,18.0,REG,2,Kazee,Damontae,Damontae,Defense,00-0033512,23,SS,KAZ186981,S,Damontae Kazee
2017,ATL,18.0,REG,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,KO,Matt Bosher
2017,ATL,18.0,REG,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,P,Matt Bosher
2017,ATL,18.0,REG,2,Hardy,Justin,Justin,Offense,00-0031570,6,WR,HAR111877,WR,Justin Hardy
2017,ATL,18.0,REG,1,Hooper,Austin,Austin,Offense,00-0032392,81,TE,HOO570770,TE,Austin Hooper
2017,ATL,18.0,REG,1,Coleman,Derrick,Derrick,Offense,00-0029068,32,FB,COL248659,FB,Derrick Coleman
2017,ATL,18.0,REG,2,Neasman,Sharrod,Sharrod,Defense,00-0032592,35,CB,NEA752713,S,Sharrod Neasman
2017,ATL,18.0,REG,1,Schweitzer,Weston,Wes,Offense,00-0032432,71,G,SCH821050,RG,Wes Schweitzer
2017,ATL,18.0,REG,1,Allen,Ricardo,Ricardo,Defense,00-0031181,37,SS,ALL641418,S,Ricardo Allen
2017,ATL,18.0,REG,2,Sambrailo,Tyler,Ty,Offense,00-0032147,70,T,SAM009394,LT,Ty Sambrailo
2017,ATL,18.0,REG,2,Reynolds,LaRoy,LaRoy,Defense,00-0029955,49,OLB,REY431570,LB,LaRoy Reynolds
2017,ATL,18.0,REG,2,Coleman,Tevin,Tevin,Offense,00-0032058,28,RB,COL359050,RB,Tevin Coleman
2017,ATL,18.0,REG,1,Jones,Quintorris,Julio,Offense,00-0027944,80,WR,JON640315,WR,Julio Jones
2017,ATL,18.0,REG,2,Riley,Duke,Duke,Defense,00-0033549,45,ILB,RIL146648,LB,Duke Riley
2017,ATL,18.0,REG,1,Bryant,Steven,Matt,Special Teams,00-0020578,3,K,BRY500226,K,Matt Bryant
2017,ATL,18.0,REG,2,Garland,Ben,Ben,Offense,00-0027282,63,C,GAR218169,RG,Ben Garland
2017,ATL,18.0,REG,2,Schaub,Matt,Matt,Offense,00-0022787,8,QB,SCH085186,QB,Matt Schaub
2017,ATL,18.0,REG,1,Beasley,Victor,Vic,Defense,00-0032240,51,OLB,BEA528276,LB,Vic Beasley
2017,ATL,18.0,REG,2,Wreh-Wilson,Blidi,Blidi,Defense,00-0030541,36,CB,WRE233874,CB,Blidi Wreh-Wilson
2017,ATL,18.0,REG,1,Matthews,Jacob,Jake,Offense,00-0031279,70,T,MAT565555,LT,Jake Matthews
2017,ATL,18.0,REG,3,Roberts,Andre,Andre,Offense,00-0027691,18,WR,ROB102317,WR,Andre Roberts
2017,ATL,18.0,REG,3,Ward,Terron,Terron,Offense,00-0031682,28,RB,WAR275043,RB,Terron Ward
2017,ATL,18.0,REG,2,Hardy,Justin,Justin,Special Teams,00-0031570,6,WR,HAR111877,KR,Justin Hardy
2017,ATL,18.0,REG,2,Garland,Ben,Ben,Offense,00-0027282,63,C,GAR218169,C,Ben Garland
2017,ATL,18.0,REG,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,H,Matt Bosher
2017,ATL,18.0,REG,2,Clayborn,Adrian,Adrian,Defense,00-0027958,94,DE,CLA770145,DE,Adrian Clayborn
2017,ATL,18.0,REG,2,Saubert,Eric,Eric,Offense,00-0033576,82,TE,SAU025752,TE,Eric Saubert
2017,ATL,18.0,REG,3,Ishmael,Kemal,Kemal,Defense,00-0030427,36,SS,ISH415291,LB,Kemal Ishmael
2017,ATL,18.0,REG,2,Poole,Brian,Brian,Defense,00-0032596,33,CB,POO231564,CB,Brian Poole
2017,ATL,18.0,REG,1,Jones,Deion,Deion,Defense,00-0032388,45,ILB,JON233279,LB,Deion Jones
2017,ATL,18.0,REG,2,Pasztor,Austin,Austin,Offense,00-0029076,68,G,PAS822673,RT,Austin Pasztor
2017,ATL,18.0,REG,1,Sanu,Mohamed,Mohamed,Offense,00-0029632,16,WR,SAN808447,WR,Mohamed Sanu
2017,ATL,18.0,REG,1,Jarrett,Grady,Grady,Defense,00-0031583,97,DT,JAR254349,DT,Grady Jarrett
2017,ATL,18.0,REG,1,Poe,Dontari,Dontari,Defense,00-0029688,95,DT,POE346076,DT,Dontari Poe
2017,ATL,18.0,REG,1,Campbell,De'Vondre,De'Vondre,Defense,00-0032401,59,ILB,CAM227922,LB,De'Vondre Campbell
2017,ATL,18.0,REG,1,Harris,Josh,Josh,Special Teams,00-0028845,47,LS,HAR000002,LS,Josh Harris
2017,ATL,18.0,REG,1,Upshaw,Courtney,Courtney,Defense,00-0029252,91,DE,UPS271236,DE,Courtney Upshaw
2017,ATL,18.0,REG,3,McKinley,Takkarist,Takkarist,Defense,00-0033540,59,DE,MCK405174,DE,Takkarist McKinley
2017,ATL,18.0,REG,1,Neal,Keanu,Keanu,Defense,00-0032382,31,FS,NEA222964,S,Keanu Neal
2017,ATL,18.0,REG,1,Ryan,Matthew,Matt,Offense,00-0026143,2,QB,RYA238179,QB,Matt Ryan
2017,ATL,18.0,REG,2,Shelby,Derrick,Derrick,Defense,00-0029111,90,DE,SHE238558,DE,Derrick Shelby
2017,ATL,18.0,REG,1,Schraeder,Ryan,Ryan,Offense,00-0029786,73,T,SCH492299,RT,Ryan Schraeder
2017,ATL,18.0,REG,1,Roberts,Andre,Andre,Special Teams,00-0027691,18,WR,ROB102317,KR,Andre Roberts
2017,ATL,18.0,REG,1,Roberts,Andre,Andre,Special Teams,00-0027691,18,WR,ROB102317,PR,Andre Roberts
2017,ATL,18.0,WC,1,Sanu,Mohamed,Mohamed,Offense,00-0029632,16,WR,SAN808447,WR,Mohamed Sanu
2017,ATL,18.0,WC,1,Jones,Deion,Deion,Defense,00-0032388,45,ILB,JON233279,LB,Deion Jones
2017,ATL,18.0,WC,1,Freeman,Devonta,Devonta,Offense,00-0031285,33,RB,FRE174508,RB,Devonta Freeman
2017,ATL,18.0,WC,1,Ryan,Matthew,Matt,Offense,00-0026143,2,QB,RYA238179,QB,Matt Ryan
2017,ATL,18.0,WC,1,Mack,Alex,Alex,Offense,00-0026997,50,C,MAC273212,C,Alex Mack
2017,ATL,18.0,WC,2,Schaub,Matt,Matt,Offense,00-0022787,8,QB,SCH085186,QB,Matt Schaub
2017,ATL,18.0,WC,2,Hardy,Justin,Justin,Offense,00-0031570,6,WR,HAR111877,WR,Justin Hardy
2017,ATL,18.0,WC,3,Douglas,Jamil,Jamil,Offense,00-0031575,77,G,DOU406284,C,Jamil Douglas
2017,ATL,18.0,WC,2,Douglas,Jamil,Jamil,Offense,00-0031575,77,G,DOU406284,RG,Jamil Douglas
2017,ATL,18.0,WC,1,Poe,Dontari,Dontari,Defense,00-0029688,95,DT,POE346076,DT,Dontari Poe
2017,ATL,18.0,WC,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,P,Matt Bosher
2017,ATL,18.0,WC,2,Garland,Ben,Ben,Offense,00-0027282,63,C,GAR218169,C,Ben Garland
2017,ATL,18.0,WC,1,Jones,Quintorris,Julio,Offense,00-0027944,80,WR,JON640315,WR,Julio Jones
2017,ATL,18.0,WC,2,Sambrailo,Tyler,Ty,Offense,00-0032147,70,T,SAM009394,LT,Ty Sambrailo
2017,ATL,18.0,WC,2,Clayborn,Adrian,Adrian,Defense,00-0027958,94,DE,CLA770145,DE,Adrian Clayborn
2017,ATL,18.0,WC,1,Harris,Josh,Josh,Special Teams,00-0028845,47,LS,HAR000002,LS,Josh Harris
2017,ATL,18.0,WC,3,McKinley,Takkarist,Takkarist,Defense,00-0033540,59,DE,MCK405174,DE,Takkarist McKinley
2017,ATL,18.0,WC,1,Campbell,De'Vondre,De'Vondre,Defense,00-0032401,59,ILB,CAM227922,LB,De'Vondre Campbell
2017,ATL,18.0,WC,1,Allen,Ricardo,Ricardo,Defense,00-0031181,37,SS,ALL641418,S,Ricardo Allen
2017,ATL,18.0,WC,2,Riley,Duke,Duke,Defense,00-0033549,45,ILB,RIL146648,LB,Duke Riley
2017,ATL,18.0,WC,2,Kazee,Damontae,Damontae,Defense,00-0033512,23,SS,KAZ186981,S,Damontae Kazee
2017,ATL,18.0,WC,2,Toilolo,Levine,Levine,Offense,00-0030443,85,TE,TOI581408,TE,Levine Toilolo
2017,ATL,18.0,WC,1,Matthews,Jacob,Jake,Offense,00-0031279,70,T,MAT565555,LT,Jake Matthews
2017,ATL,18.0,WC,3,Ishmael,Kemal,Kemal,Defense,00-0030427,36,SS,ISH415291,LB,Kemal Ishmael
2017,ATL,18.0,WC,1,Garland,Ben,Ben,Offense,00-0027282,63,C,GAR218169,LG,Ben Garland
2017,ATL,18.0,WC,2,Hardy,Justin,Justin,Special Teams,00-0031570,6,WR,HAR111877,KR,Justin Hardy
2017,ATL,18.0,WC,1,Beasley,Victor,Vic,Defense,00-0032240,51,OLB,BEA528276,LB,Vic Beasley
2017,ATL,18.0,WC,1,Bryant,Steven,Matt,Special Teams,00-0020578,3,K,BRY500226,K,Matt Bryant
2017,ATL,18.0,WC,1,Trufant,Desmond,Desmond,Defense,00-0030562,10,CB,TRU381665,CB,Desmond Trufant
2017,ATL,18.0,WC,1,Alford,Robert,Robert,Defense,00-0030528,23,CB,ALF657259,CB,Robert Alford
2017,ATL,18.0,WC,2,Neasman,Sharrod,Sharrod,Defense,00-0032592,35,CB,NEA752713,S,Sharrod Neasman
2017,ATL,18.0,WC,1,Hooper,Austin,Austin,Offense,00-0032392,81,TE,HOO570770,TE,Austin Hooper
2017,ATL,18.0,WC,1,Shelby,Derrick,Derrick,Defense,00-0029111,90,DE,SHE238558,DE,Derrick Shelby
2017,ATL,18.0,WC,1,Coleman,Derrick,Derrick,Offense,00-0029068,32,FB,COL248659,FB,Derrick Coleman
2017,ATL,18.0,WC,2,Wreh-Wilson,Blidi,Blidi,Defense,00-0030541,36,CB,WRE233874,CB,Blidi Wreh-Wilson
2017,ATL,18.0,WC,1,Schraeder,Ryan,Ryan,Offense,00-0029786,73,T,SCH492299,RT,Ryan Schraeder
2017,ATL,18.0,WC,2,Gabriel,Taylor,Taylor,Special Teams,00-0031228,18,WR,GAB627060,PR,Taylor Gabriel
2017,ATL,18.0,WC,2,Gabriel,Taylor,Taylor,Offense,00-0031228,18,WR,GAB627060,WR,Taylor Gabriel
2017,ATL,18.0,WC,1,Jarrett,Grady,Grady,Defense,00-0031583,97,DT,JAR254349,DT,Grady Jarrett
2017,ATL,18.0,WC,2,Rubin,Ahtyba,Ahtyba,Defense,00-0026330,93,DT,RUB425866,DT,Ahtyba Rubin
2017,ATL,18.0,WC,1,Roberts,Andre,Andre,Special Teams,00-0027691,18,WR,ROB102317,KR,Andre Roberts
2017,ATL,18.0,WC,1,Roberts,Andre,Andre,Special Teams,00-0027691,18,WR,ROB102317,PR,Andre Roberts
2017,ATL,18.0,WC,3,Roberts,Andre,Andre,Offense,00-0027691,18,WR,ROB102317,WR,Andre Roberts
2017,ATL,18.0,WC,3,Ward,Terron,Terron,Offense,00-0031682,28,RB,WAR275043,RB,Terron Ward
2017,ATL,18.0,WC,2,Reynolds,LaRoy,LaRoy,Defense,00-0029955,49,OLB,REY431570,LB,LaRoy Reynolds
2017,ATL,18.0,WC,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,KO,Matt Bosher
2017,ATL,18.0,WC,2,Coleman,Tevin,Tevin,Offense,00-0032058,28,RB,COL359050,RB,Tevin Coleman
2017,ATL,18.0,WC,2,Upshaw,Courtney,Courtney,Defense,00-0029252,91,DE,UPS271236,DE,Courtney Upshaw
2017,ATL,18.0,WC,1,Neal,Keanu,Keanu,Defense,00-0032382,31,FS,NEA222964,S,Keanu Neal
2017,ATL,18.0,WC,3,Williams,Nick,Nick,Offense,00-0029848,1,WR,WIL456782,WR,Nick Williams
2017,ATL,18.0,WC,1,Schweitzer,Weston,Wes,Offense,00-0032432,71,G,SCH821050,RG,Wes Schweitzer
2017,ATL,18.0,WC,2,Poole,Brian,Brian,Defense,00-0032596,33,CB,POO231564,CB,Brian Poole
2017,ATL,18.0,WC,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,H,Matt Bosher
2017,ATL,18.0,WC,1,Reed,Brooks,Brooks,Defense,00-0027980,42,OLB,REE154467,DE,Brooks Reed
2017,ATL,19.0,DIV,1,Bryant,Steven,Matt,Special Teams,00-0020578,3,K,BRY500226,K,Matt Bryant
2017,ATL,19.0,DIV,1,Jones,Quintorris,Julio,Offense,00-0027944,80,WR,JON640315,WR,Julio Jones
2017,ATL,19.0,DIV,1,Poe,Dontari,Dontari,Defense,00-0029688,95,DT,POE346076,DT,Dontari Poe
2017,ATL,19.0,DIV,1,Roberts,Andre,Andre,Special Teams,00-0027691,18,WR,ROB102317,KR,Andre Roberts
2017,ATL,19.0,DIV,1,Roberts,Andre,Andre,Special Teams,00-0027691,18,WR,ROB102317,PR,Andre Roberts
2017,ATL,19.0,DIV,2,Hardy,Justin,Justin,Special Teams,00-0031570,6,WR,HAR111877,KR,Justin Hardy
2017,ATL,19.0,DIV,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,P,Matt Bosher
2017,ATL,19.0,DIV,1,Campbell,De'Vondre,De'Vondre,Defense,00-0032401,59,ILB,CAM227922,LB,De'Vondre Campbell
2017,ATL,19.0,DIV,1,Schweitzer,Weston,Wes,Offense,00-0032432,71,G,SCH821050,RG,Wes Schweitzer
2017,ATL,19.0,DIV,1,Mack,Alex,Alex,Offense,00-0026997,50,C,MAC273212,C,Alex Mack
2017,ATL,19.0,DIV,1,Ryan,Matthew,Matt,Offense,00-0026143,2,QB,RYA238179,QB,Matt Ryan
2017,ATL,19.0,DIV,1,Alford,Robert,Robert,Defense,00-0030528,23,CB,ALF657259,CB,Robert Alford
2017,ATL,19.0,DIV,1,Neal,Keanu,Keanu,Defense,00-0032382,31,FS,NEA222964,S,Keanu Neal
2017,ATL,19.0,DIV,2,Clayborn,Adrian,Adrian,Defense,00-0027958,94,DE,CLA770145,DE,Adrian Clayborn
2017,ATL,19.0,DIV,3,Ishmael,Kemal,Kemal,Defense,00-0030427,36,SS,ISH415291,LB,Kemal Ishmael
2017,ATL,19.0,DIV,1,Reed,Brooks,Brooks,Defense,00-0027980,42,OLB,REE154467,DE,Brooks Reed
2017,ATL,19.0,DIV,2,Poole,Brian,Brian,Defense,00-0032596,33,CB,POO231564,CB,Brian Poole
2017,ATL,19.0,DIV,2,Toilolo,Levine,Levine,Offense,00-0030443,85,TE,TOI581408,TE,Levine Toilolo
2017,ATL,19.0,DIV,3,McKinley,Takkarist,Takkarist,Defense,00-0033540,59,DE,MCK405174,DE,Takkarist McKinley
2017,ATL,19.0,DIV,2,Garland,Ben,Ben,Offense,00-0027282,63,C,GAR218169,C,Ben Garland
2017,ATL,19.0,DIV,2,Neasman,Sharrod,Sharrod,Defense,00-0032592,35,CB,NEA752713,S,Sharrod Neasman
2017,ATL,19.0,DIV,2,Kazee,Damontae,Damontae,Defense,00-0033512,23,SS,KAZ186981,S,Damontae Kazee
2017,ATL,19.0,DIV,1,Beasley,Victor,Vic,Defense,00-0032240,51,OLB,BEA528276,LB,Vic Beasley
2017,ATL,19.0,DIV,1,Allen,Ricardo,Ricardo,Defense,00-0031181,37,SS,ALL641418,S,Ricardo Allen
2017,ATL,19.0,DIV,3,Ward,Terron,Terron,Offense,00-0031682,28,RB,WAR275043,RB,Terron Ward
2017,ATL,19.0,DIV,1,Sanu,Mohamed,Mohamed,Offense,00-0029632,16,WR,SAN808447,WR,Mohamed Sanu
2017,ATL,19.0,DIV,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,KO,Matt Bosher
2017,ATL,19.0,DIV,1,Shelby,Derrick,Derrick,Defense,00-0029111,90,DE,SHE238558,DE,Derrick Shelby
2017,ATL,19.0,DIV,1,Coleman,Derrick,Derrick,Offense,00-0029068,32,FB,COL248659,FB,Derrick Coleman
2017,ATL,19.0,DIV,2,Douglas,Jamil,Jamil,Offense,00-0031575,77,G,DOU406284,RG,Jamil Douglas
2017,ATL,19.0,DIV,3,Douglas,Jamil,Jamil,Offense,00-0031575,77,G,DOU406284,C,Jamil Douglas
2017,ATL,19.0,DIV,2,Hardy,Justin,Justin,Offense,00-0031570,6,WR,HAR111877,WR,Justin Hardy
2017,ATL,19.0,DIV,2,Coleman,Tevin,Tevin,Offense,00-0032058,28,RB,COL359050,RB,Tevin Coleman
2017,ATL,19.0,DIV,1,Trufant,Desmond,Desmond,Defense,00-0030562,10,CB,TRU381665,CB,Desmond Trufant
2017,ATL,19.0,DIV,1,Matthews,Jacob,Jake,Offense,00-0031279,70,T,MAT565555,LT,Jake Matthews
2017,ATL,19.0,DIV,1,Garland,Ben,Ben,Offense,00-0027282,63,C,GAR218169,LG,Ben Garland
2017,ATL,19.0,DIV,2,Gabriel,Taylor,Taylor,Special Teams,00-0031228,18,WR,GAB627060,PR,Taylor Gabriel
2017,ATL,19.0,DIV,2,Gabriel,Taylor,Taylor,Offense,00-0031228,18,WR,GAB627060,WR,Taylor Gabriel
2017,ATL,19.0,DIV,1,Jones,Deion,Deion,Defense,00-0032388,45,ILB,JON233279,LB,Deion Jones
2017,ATL,19.0,DIV,2,Upshaw,Courtney,Courtney,Defense,00-0029252,91,DE,UPS271236,DE,Courtney Upshaw
2017,ATL,19.0,DIV,1,Jarrett,Grady,Grady,Defense,00-0031583,97,DT,JAR254349,DT,Grady Jarrett
2017,ATL,19.0,DIV,1,Freeman,Devonta,Devonta,Offense,00-0031285,33,RB,FRE174508,RB,Devonta Freeman
2017,ATL,19.0,DIV,2,Schaub,Matt,Matt,Offense,00-0022787,8,QB,SCH085186,QB,Matt Schaub
2017,ATL,19.0,DIV,1,Harris,Josh,Josh,Special Teams,00-0028845,47,LS,HAR000002,LS,Josh Harris
2017,ATL,19.0,DIV,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,H,Matt Bosher
2017,ATL,19.0,DIV,2,Riley,Duke,Duke,Defense,00-0033549,45,ILB,RIL146648,LB,Duke Riley
2017,ATL,19.0,DIV,2,Sambrailo,Tyler,Ty,Offense,00-0032147,70,T,SAM009394,LT,Ty Sambrailo
2017,ATL,19.0,DIV,2,Wreh-Wilson,Blidi,Blidi,Defense,00-0030541,36,CB,WRE233874,CB,Blidi Wreh-Wilson
2017,ATL,19.0,DIV,2,Rubin,Ahtyba,Ahtyba,Defense,00-0026330,93,DT,RUB425866,DT,Ahtyba Rubin
2017,ATL,19.0,DIV,1,Hooper,Austin,Austin,Offense,00-0032392,81,TE,HOO570770,TE,Austin Hooper
2017,ATL,19.0,DIV,1,Schraeder,Ryan,Ryan,Offense,00-0029786,73,T,SCH492299,RT,Ryan Schraeder
2017,ATL,19.0,DIV,3,Roberts,Andre,Andre,Offense,00-0027691,18,WR,ROB102317,WR,Andre Roberts
2017,ATL,19.0,DIV,3,Williams,Nick,Nick,Offense,00-0029848,1,WR,WIL456782,WR,Nick Williams
2017,ATL,19.0,DIV,2,Reynolds,LaRoy,LaRoy,Defense,00-0029955,49,OLB,REY431570,LB,LaRoy Reynolds
2017,ATL,20.0,CON,2,Hardy,Justin,Justin,Special Teams,00-0031570,6,WR,HAR111877,KR,Justin Hardy
2017,ATL,20.0,CON,2,Neasman,Sharrod,Sharrod,Defense,00-0032592,35,CB,NEA752713,S,Sharrod Neasman
2017,ATL,20.0,CON,2,Poole,Brian,Brian,Defense,00-0032596,33,CB,POO231564,CB,Brian Poole
2017,ATL,20.0,CON,1,Jarrett,Grady,Grady,Defense,00-0031583,97,DT,JAR254349,DT,Grady Jarrett
2017,ATL,20.0,CON,1,Trufant,Desmond,Desmond,Defense,00-0030562,10,CB,TRU381665,CB,Desmond Trufant
2017,ATL,20.0,CON,2,Garland,Ben,Ben,Offense,00-0027282,63,C,GAR218169,C,Ben Garland
2017,ATL,20.0,CON,2,Coleman,Tevin,Tevin,Offense,00-0032058,28,RB,COL359050,RB,Tevin Coleman
2017,ATL,20.0,CON,2,Weatherspoon,Franklin,Sean,Defense,00-0027871,56,OLB,WEA447811,LB,Sean Weatherspoon
2017,ATL,20.0,CON,2,Riley,Duke,Duke,Defense,00-0033549,45,ILB,RIL146648,LB,Duke Riley
2017,ATL,20.0,CON,1,Harris,Josh,Josh,Special Teams,00-0028845,47,LS,HAR000002,LS,Josh Harris
2017,ATL,20.0,CON,3,McFadden,Leon,Leon,Defense,00-0030556,29,CB,MCF145561,CB,Leon McFadden
2017,ATL,20.0,CON,2,Wreh-Wilson,Blidi,Blidi,Defense,00-0030541,36,CB,WRE233874,CB,Blidi Wreh-Wilson
2017,ATL,20.0,CON,2,Toilolo,Levine,Levine,Offense,00-0030443,85,TE,TOI581408,TE,Levine Toilolo
2017,ATL,20.0,CON,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,KO,Matt Bosher
2017,ATL,20.0,CON,2,Hardy,Justin,Justin,Offense,00-0031570,6,WR,HAR111877,WR,Justin Hardy
2017,ATL,20.0,CON,3,Roberts,Andre,Andre,Offense,00-0027691,18,WR,ROB102317,WR,Andre Roberts
2017,ATL,20.0,CON,2,Clayborn,Adrian,Adrian,Defense,00-0027958,94,DE,CLA770145,DE,Adrian Clayborn
2017,ATL,20.0,CON,1,Sanu,Mohamed,Mohamed,Offense,00-0029632,16,WR,SAN808447,WR,Mohamed Sanu
2017,ATL,20.0,CON,1,Schweitzer,Weston,Wes,Offense,00-0032432,71,G,SCH821050,RG,Wes Schweitzer
2017,ATL,20.0,CON,1,Mack,Alex,Alex,Offense,00-0026997,50,C,MAC273212,C,Alex Mack
2017,ATL,20.0,CON,3,Williams,Nick,Nick,Offense,00-0029848,1,WR,WIL456782,"
    ",Nick Williams
2017,ATL,20.0,CON,2,Kazee,Damontae,Damontae,Defense,00-0033512,23,SS,KAZ186981,S,Damontae Kazee
2017,ATL,20.0,CON,3,McKinley,Takkarist,Takkarist,Defense,00-0033540,59,DE,MCK405174,DE,Takkarist McKinley
2017,ATL,20.0,CON,1,Freeman,Devonta,Devonta,Offense,00-0031285,33,RB,FRE174508,RB,Devonta Freeman
2017,ATL,20.0,CON,2,Reynolds,LaRoy,LaRoy,Defense,00-0029955,49,OLB,REY431570,LB,LaRoy Reynolds
2017,ATL,20.0,CON,2,Sambrailo,Tyler,Ty,Offense,00-0032147,70,T,SAM009394,LT,Ty Sambrailo
2017,ATL,20.0,CON,3,Ishmael,Kemal,Kemal,Defense,00-0030427,36,SS,ISH415291,LB,Kemal Ishmael
2017,ATL,20.0,CON,2,Douglas,Jamil,Jamil,Offense,00-0031575,77,G,DOU406284,RG,Jamil Douglas
2017,ATL,20.0,CON,3,Magee,Terrence,Terrence,Offense,00-0031768,41,RB,MAG263157,"
    ",Terrence Magee
2017,ATL,20.0,CON,1,Matthews,Jacob,Jake,Offense,00-0031279,70,T,MAT565555,LT,Jake Matthews
2017,ATL,20.0,CON,1,Reed,Brooks,Brooks,Defense,00-0027980,42,OLB,REE154467,DE,Brooks Reed
2017,ATL,20.0,CON,1,Roberts,Andre,Andre,Special Teams,00-0027691,18,WR,ROB102317,PR,Andre Roberts
2017,ATL,20.0,CON,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,H,Matt Bosher
2017,ATL,20.0,CON,1,Beasley,Victor,Vic,Defense,00-0032240,51,OLB,BEA528276,LB,Vic Beasley
2017,ATL,20.0,CON,3,Saubert,Eric,Eric,Offense,00-0033576,82,TE,SAU025752,TE,Eric Saubert
2017,ATL,20.0,CON,1,Garland,Ben,Ben,Offense,00-0027282,63,C,GAR218169,LG,Ben Garland
2017,ATL,20.0,CON,2,Schaub,Matt,Matt,Offense,00-0022787,8,QB,SCH085186,QB,Matt Schaub
2017,ATL,20.0,CON,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,P,Matt Bosher
2017,ATL,20.0,CON,2,Gabriel,Taylor,Taylor,Special Teams,00-0031228,18,WR,GAB627060,PR,Taylor Gabriel
