,player_id,player_name,player_display_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr
10,00-0024270,A.Whitworth,Andrew Whitworth,OT,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jcpd1mheqjofcqoy8bd5",2021,REG,LA,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,45,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
11,00-0024417,S.Koch,Sam Koch,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dw34lcf6qit1i1knjhpv",2021,REG,BAL,17,0,1,0,0,0,0,0,0,0,10,0,0,-2.778717302950099,-59.26313400268555,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
12,00-0025394,A.Peterson,Adrian Peterson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ug2ua3skqc9f6vkbowxc",2021,REG,SEA,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,38,98,2,1,0,6,-9.86462577158818,0,4,4,8,0,0,0,-11,19,0,-1.2776449784869328,0,-0.7272727272727273,0.007662835249042145,-0.0027465667915106116,0.00957165611950579,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,22.6,26.6
13,00-0025565,N.Folk,Nick Folk,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcfiv2cc7ky37yq9iklp",2021,REG,NE,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,3,0,53.0,0.9230769230769231,0,9,11,11,5,0,0,0,0,0,3,0,27;42;33;46;49;32;26;45;26;27;52;52;32;21;39;50;24;48;48;30;37;38;32;44;53;33;22;37;44;28;52;41;34;25;43;43,56;54;53,,1355,163,0,42,47,4,1,0.8936170212765957,1,2,1,0,56;21,0.0,0.0
14,00-0025580,M.Crosby,Mason Crosby,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/usbwgcjsdcugjafgjzvt",2021,REG,GB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,7,2,54.0,0.7352941176470589,0,9,9,4,3,0,0,0,2,4,1,0,39;54;38;51;26;29;44;44;22;49;39;39;21;27;54;45;28;29;20;29;32;35;36;37;36,36;51;40;40;42;32;42,34;37,903,283,71,49,51,2,0,0.9607843137254902,2,2,0,0,51;49,0.0,0.0
15,00-0025630,C.Harris,Clark Harris,LS,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uzlssqn1cw3yxntldmhy",2021,REG,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
16,00-0025825,B.Kern,Brett Kern,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dbph1kuozunx3aorpeiw",2021,REG,TEN,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
17,00-0026027,J.Jansen,J.J. Jansen,LS,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vmbidsuvur7zfmpt9xak",2021,REG,CAR,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
18,00-0026035,D.Amendola,Danny Amendola,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etz06w7s0ardf49mnayz",2021,REG,HOU,8,0,1,0,0,0,0,0,0,0,14,0,0,-0.3616975506884046,-49.899956583976746,0,0.0,0,0,0,0,0,0,,0,24,38,248,3,1,0,321,105,11,0.9343841800807082,1,0.7725856697819314,0.07265774378585087,0.08031023267450588,0.1652037785509304,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,44.8,68.8
19,00-0026143,M.Ryan,Matt Ryan,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",2021,REG,ATL,17,375,560,3968,20,12,40,-274,5,3,4002,1721,197,6.330791799200416,1.7592363416928607,0,0.991504247876062,40,82,1,5,1,15,-17.84899176361524,1,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,7,0,0,0,5,54,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,222.92,222.92
20,00-0026158,J.Flacco,Joe Flacco,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbqptn8emdlbeaz1kvmx",2021,REG,NYJ,2,27,42,338,3,0,2,-13,1,1,336,175,14,6.294119076454827,5.423144447176082,0,1.005952380952381,2,3,0,0,0,1,0.16710711969062686,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,23.82,23.82
21,00-0026166,D.Brown,Duane Brown,OT,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oo4wdp0wxeyowhqtbor9",2021,REG,SEA,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
22,00-0026189,D.Jackson,DeSean Jackson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr5m864fqvnoozihylrh",2021,REG,LV,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,4,0,0,0,0,0.003352722618728876,0,20,34,454,2,1,1,647,175,12,11.046789813728537,0,0.7017001545595054,0.05647840531561462,0.12602259446825087,0.17293342410119752,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,55.800000000000004,75.80000000000001
23,00-0026190,C.Campbell,Calais Campbell,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/juvpepl8uc1p9rs7upsf",2021,REG,BAL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,21,8,20,4,8,0,1.5,3.5,12,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
24,00-0026197,C.Henne,Chad Henne,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ornr9pcnzveqlntqc7jx",2021,REG,KC,4,11,16,82,0,0,0,0,0,0,125,24,6,4.047984530450776,3.2737002770105965,0,0.656,8,0,0,2,0,2,-1.9872949765413068,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,3.2800000000000002,3.2800000000000002
25,00-0026293,M.Slater,Matthew Slater,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cs1ojdzhxjuanbw6vflv",2021,REG,NE,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,3,0,8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
26,00-0026300,J.Johnson,Josh Johnson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ibuhbuhomisj4t8vvhay",2021,REG,BAL,4,57,85,638,5,2,3,-23,0,0,620,283,39,27.387476933403597,0.6479190253629907,0,1.0290322580645161,9,28,0,2,0,2,-3.0853480453076774,1,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,46.31999999999999,46.31999999999999
27,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",2021,REG,LA,17,404,601,4886,41,17,30,-243,3,2,5094,2124,233,117.5954231009535,-0.11675120550113634,2,0.9591676482135846,32,43,0,1,0,9,-1.9016529319342226,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,329.74,329.74
28,00-0026544,C.Daniel,Chase Daniel,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jt8fvgeyuhsbpo9m9t4x",2021,REG,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,-2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,-0.2,-0.2
29,00-0026564,S.McLendon,Steve McLendon,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt0l6ltdi7h2dtahm3xh",2021,REG,TB,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,6,1,4,1,1,1,0.5,1.5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
30,00-0026625,B.Hoyer,Brian Hoyer,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/japt3mj2xctm7saqndxn",2021,REG,NE,5,9,11,227,1,0,0,0,0,0,97,143,8,20.87713444084511,14.419839598915797,0,2.3402061855670104,11,-8,0,0,0,1,-4.048504892620258,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,12.28,12.28
31,00-0026858,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wp5wochy7uuqcgyjcrrd",2021,REG,NYG,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,4,0,55.0,0.8787878787878788,0,5,12,5,7,0,0,0,1,0,3,0,23;47;52;55;35;25;31;23;48;51;51;27;49;53;44;23;35;32;38;37;35;39;39;34;51;35;42;54;38,35;54;51;56,,1146,196,0,17,17,0,0,1.0,0,0,0,0,,0.0,0.0
32,00-0026968,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",2021,REG,TB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,5,0,48.0,0.8333333333333334,0,11,7,7,0,0,0,0,1,3,1,0,36;26;29;44;27;48;42;22;25;31;25;40;30;25;31;23;24;36;43;21;48;39;27;39;40,55;36;43;45;46,,821,225,0,56,59,3,0,0.9491525423728814,1,1,0,0,36,0.0,0.0
33,00-0026982,A.Smith,Andre Smith,OT,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dg8hzv2uomztyyaddgnn",2021,REG,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
34,00-0026990,M.Jenkins,Malcolm Jenkins,S,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbjf9xp0ilh4vbbwyzwi",2021,REG,NO,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,49,4,26,1,8,1,1.0,8.0,2,1,34,5,1,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
35,00-0026997,A.Mack,Alex Mack,C,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ebzxqyz5e7h7wrszr5vn",2021,REG,SF,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0
36,00-0027061,J.Cook,Jared Cook,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cthoenebptadlu4g928v",2021,REG,LAC,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,48,83,564,4,0,0,685,238,31,6.277931714929487,2,0.8233576642335766,0.125948406676783,0.13478945297127115,0.2832752270950643,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,84.4,132.4
